mode,correctness,faithfulness,reason,missing_nuggets,unsupported_claims,contradicted_claims,missing_nuggets_count,unsupported_claims_count,contradicted_claims_count,bleu,rouge1_f1,rouge2_f1,rougeL_f1,meteor,sem_score,coherence,consistency,fluency,relevance
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts.","['대학', '연구기관', '일반기업', '1인 창조기업']",[],[],4,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.447819789879654e-06,0.14285714285714288,0.07692307692307693,0.14285714285714288,0.4545454545454546,,,,,
baseline_pure,0,0,The answer does not provide the exact date of the education and includes claims that are not supported by the retrieved documents.,['The exact date of the education is not specified in the text.'],"[""The education will be held at Seokyeong University's campus town.""]",[],1,1,0,8.210967436686398e-08,0.07692307692307693,0.0,0.07692307692307693,0.17241379310344826,,,,,
baseline_pure,1,1,"The answer does not provide the exact minimum entrepreneurship period required for the '2025 하반기 고양 IR데이' startup support, but the retrieved documents support the claim that the minimum entrepreneurship period is 7 years or less.",['7년 미만'],[],[],1,0,0,7.171781507224262e-06,0.125,0.06666666666666667,0.125,0.3125,,,,,
baseline_pure,0,0,The answer does not provide the requested information and includes irrelevant claims.,['벤처기업에 포함되지 않는 업종'],"['LLM 비활성화 상태입니다.', '候문서 목록']",['지원 대상에서 제외될 수 있는 업종은 벤처기업에 포함되지 않는 업종들입니다.'],1,2,1,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,0,0,"The answer does not provide the target age range of the training program, which is a key fact in the ground truth.","['대상 연령: 만 20세 이상 ~ 만 39세 이하, 만 40세 이상']","['LLM 비활성화 상태입니다.', '후보 문서 목록']",[],1,2,0,8.210967436686398e-08,0.06896551724137931,0.0,0.06896551724137931,0.11764705882352942,,,,,
baseline_pure,0,1,"The answer does not provide the requested information about the support period for companies, and the provided information is not supported by the retrieved documents.","['창업 기간 조건: 예비창업자,1년미만,2년미만,3년미만,5년미만,7년미만,10년미만']",[],[],1,0,0,8.891397050194602e-08,0.10526315789473684,0.0,0.10526315789473684,0.23255813953488372,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses the age range '만 40세 이상 ~ 만 20세 이상 ~ 만 39세 이하'.",['만 40세 이상 ~ 만 20세 이상 ~ 만 39세 이하'],[],[],1,0,0,7.447819789879654e-06,0.1142857142857143,0.06060606060606061,0.1142857142857143,0.1869158878504673,,,,,
baseline_pure,0,1,"The answer contradicts the ground truth, stating that 40-year-old students or general individuals can participate in the forum, which is not supported by the retrieved documents.",['만 40세 이상의 대학생이나 일반인은 지원 대상에서 제외됩니다.'],[],['만 40세 이상의 대학생이나 일반인은 청주시 인사이트 포럼에 참가할 수 있습니다.'],1,0,1,0.0007987276352377326,0.25,0.13333333333333333,0.25,0.625,,,,,
baseline_pure,1,1,"The answer does not fully match the key facts in the ground truth, missing important key facts and not providing a complete answer.","['대학', '연구기관', '일반기업', '1인 창조기업']",[],[],4,0,0,9.64616094826575e-06,0.28571428571428575,0.07692307692307693,0.28571428571428575,0.5263157894736842,,,,,
baseline_pure,1,1,"The answer provides general information about the eligibility criteria for startups in Daejeon, but does not provide specific company names.",['specific company names'],[],[],1,0,0,8.858363425136341e-06,0.25000000000000006,0.05263157894736841,0.25000000000000006,0.39062499999999994,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important details.","['대학', '연구기관', '일반기업', '1인 창조기업']",[],[],4,0,0,9.55442792204367e-08,0.15384615384615385,,0.15384615384615385,0.47619047619047616,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts.","['TIPS 참여 이력이 없는 창업 7년 이내 중소기업.', 'TIPS, 딥테크 TIPS에 참여중이거나 졸업한 기업이 아닌 기업.', '만 20세 이상 ~ 만 39세 이하 또는 만 40세 이상의 대상 연령을 가진 기업.']",[],[],3,0,0,0.001082597837309053,0.375,0.13043478260869565,0.3333333333333333,0.43269230769230765,,,,,
baseline_pure,0,0,"The answer does not provide the correct information about the shortest entrepreneurship period condition, which is '1 year or less'. The answer also includes unsupported claims and contradicts the retrieved documents.","[""창업 기간 조건 중 가장 짧은 것은 '1년 미만'입니다.""]",['예비창업자'],[],1,1,0,9.277192279045828e-08,0.13793103448275862,0.0,0.13793103448275862,0.4444444444444445,,,,,
baseline_pure,0,1,"The answer does not provide a direct answer to the question, but provides related information and links to retrieved documents. The answer does not contradict the ground truth, but does not fully match the key facts.",['minimum period of business operation'],[],[],1,0,0,5.96476347797975e-08,0.024390243902439022,0.0,0.024390243902439022,0.09433962264150944,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts.","['바이오·헬스케어 분야 혁신기술을 보유한, 업력 10년 미만 창업기업']",[],[],1,0,0,9.918360518129637e-08,0.14285714285714285,0.0,0.14285714285714285,0.23076923076923078,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0006867798997033756,0.17647058823529413,0.125,0.17647058823529413,0.5172413793103449,,,,,
baseline_pure,2,1,The answer is fully correct and supported by the retrieved documents.,[],[],[],0,0,0,6.944370541455967e-08,0.04,0.0,0.04,0.09433962264150943,,,,,
baseline_pure,0,1,"The answer does not provide the requested information about the target companies of the 2025 Seoul climate tech seminar, which are Seoul-based climate tech small and medium-sized enterprises regardless of their experience.",['서울시 소재 기후테크 중소기업 (업력 무관)'],[],[],1,0,0,7.952707287670499e-08,0.06060606060606061,0.0,0.06060606060606061,0.10309278350515465,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0007928399830171251,0.4081632653061224,0.0851063829787234,0.2857142857142857,0.72992700729927,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.0006061016244701236,0.1739130434782609,0.09090909090909091,0.1739130434782609,0.425531914893617,,,,,
baseline_pure,1,1,"The answer does not provide the exact maximum entrepreneurship period, but the retrieved documents support the claim that the maximum entrepreneurship period is 10 years or less.","['창업 기간 조건: 2년미만,3년미만,5년미만,7년미만,10년미만']",[],[],1,0,0,7.929026506841374e-06,0.14285714285714285,0.07692307692307693,0.14285714285714285,0.29411764705882354,,,,,
baseline_pure,0,0,"The answer does not provide the correct information about the target audience for CES 2026, and includes irrelevant information.","['신청 대상은 일반기업, 1인 창조기업, 성남시 소재 중소벤처기업 15개사 이내(1개사 최대 2인)']","['LLM 비활성화 상태입니다.', '성남오픈이노베이션', '성남 기후테크지원센터(기후테크분야, 성남시전략산업분야) 입주기업 모집 재공고']",[],1,3,0,9.554427922043675e-06,0.17391304347826086,0.09523809523809522,0.17391304347826086,0.2531645569620253,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.823258718645407e-08,0.1142857142857143,0.0,0.05714285714285715,0.39215686274509803,,,,,
baseline_pure,0,0,"The answer does not provide the key information about the important criteria for participating in the K-Startup Silicon Valley 2025 project, which is the startup period being 7 years or less or 10 years or less, and the target age range being 20-39 years old or 40 years old or older.",['창업 기간이 7년 이내 또는 10년 이내라는 점'],"['창업 기간이 7년 미만 또는 10년 미만', '대상 연령은 만 20세 이상 ~ 만 39세 이하, 만 40세 이상']",[],1,2,0,0.07119802576104631,0.16129032258064516,0.13333333333333333,0.16129032258064516,0.28735632183908044,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some key facts.","['창업 5년 미만', '창업 10년 미만']",[],[],2,0,0,0.0004088629696806129,0.12658227848101267,0.05194805194805195,0.12658227848101267,0.37037037037037035,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.09885362316286796,0.22727272727272727,0.19047619047619047,0.22727272727272727,0.43103448275862066,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.728560284433091e-06,0.06106870229007634,0.031007751937984492,0.06106870229007634,0.24539877300613497,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.716959611285565e-06,0.09345794392523366,0.019047619047619046,0.07476635514018691,0.3225806451612903,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.003162277660168379,0.6,0.5,0.6,0.6,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the retrieved documents support the claim that the business incubation budget is 15 companies.",['15개사'],[],[],1,0,0,2.0205155046766242e-05,0.5,0.3333333333333333,0.5,0.5,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts.",['18세 이상 45세 이하 (예비)창업가'],[],[],1,0,0,6.791653730973348e-08,0.03773584905660377,0.0,0.03773584905660377,0.09900990099009899,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,1,1,"The answer correctly states that the average support amount for business incubation is not specified in the provided documents, and it is supported by the retrieved documents.",[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.1701736596603599e-07,0.3,0.0,0.3,0.5769230769230769,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.677736365399164e-06,0.2727272727272727,0.09999999999999999,0.18181818181818182,0.6521739130434783,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0030967873315877296,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.6122448979591837,,,,,
baseline_pure,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes a claim that is not supported by the retrieved documents.",[],['민간(운영사)이 1억원 이상 투자 후 추천한 도내 7년 미만 기술창업기업'],[],0,1,0,3.78915334542317e-06,0.03960396039603961,0.020202020202020204,0.03960396039603961,0.17094017094017094,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.795425162685133e-06,0.06153846153846154,0.031746031746031744,0.06153846153846154,0.2247191011235955,,,,,
baseline_pure,0,0,The answer does not provide the requested information and contradicts the ground truth.,['10개 기업'],['문서에 명시되지 않음'],[],1,1,0,1.1513632359572792e-07,0.5714285714285715,0.0,0.5714285714285715,0.5128205128205128,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0414664128493447e-07,0.1739130434782609,0.0,0.1739130434782609,0.28169014084507044,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts.",['도내 거주 1년 이상 (예비)창업자 및 업력 7년 이내의 중소기업'],[],[],1,0,0,0.0002866353278381708,0.08333333333333333,0.033898305084745756,0.06666666666666667,0.3125,,,,,
baseline_pure,0,1,"The answer does not provide the exact budget and scale of the program, which is the main information requested in the question.","['예산과 규모는 113,440천원, 지원 대상 창업기업(예비창업자) 사업화 지원 10개소']",[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.606856837889304e-05,0.4,0.25,0.4,0.47619047619047616,,,,,
baseline_pure,2,1,The answer is fully correct and supported by the retrieved documents.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,0,1,"The answer does not provide a direct answer to the question, but instead provides related information about startup support programs. The answer does not mention traditional culture industry as the target field for entrepreneurship.",['전통문화산업 분야에서 창업을 목표로 합니다.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses the information about the support amount for 2025.",['2025년의 지원 규모'],[],[],1,0,0,1.0686816557985476e-07,0.21428571428571427,0.0,0.14285714285714285,0.44117647058823534,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0011012166567854235,0.2727272727272727,0.2,0.2727272727272727,0.48387096774193544,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.913433458904867e-08,0.07547169811320754,0.0,0.07547169811320754,0.28985507246376807,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.00033489860564603927,0.08602150537634408,0.04395604395604395,0.08602150537634408,0.2836879432624113,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but fails to provide the requested information about the youth ratio.",['50%이상'],[],[],1,0,0,9.069748827745893e-08,0.4,0.0,0.4,0.3448275862068965,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.0012860001793115914,0.3636363636363636,0.25806451612903225,0.3636363636363636,0.7407407407407408,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0010210641851937485,0.33333333333333337,0.21428571428571427,0.33333333333333337,0.7142857142857143,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant to the question.",['15명'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.277192279045828e-08,0.13793103448275862,0.0,0.13793103448275862,0.4444444444444445,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts. The answer includes some correct information about the target audience, but it is not fully accurate and lacks important details. The retrieved documents support the claims made in the answer, but the answer does not fully capture the key facts in the ground truth.",[],[],[],0,0,0,0.0002823020221036143,0.06956521739130435,0.035398230088495575,0.06956521739130435,0.24539877300613497,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.",['스포츠산업 분야 창업 지원 사업의 사업화 자금 지원 금액 평균은 45~50백만원'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,0,0,The answer does not provide the requested information and contradicts the ground truth.,['성남오픈이노베이션 사업에서 후속사업화를 위한 최대 지원 금액은 기업당 최대 30백만원입니다.'],['문서에 명시되지 않음'],[],1,1,0,3.678794411714426e-10,0.0,,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,6.192596340984001e-08,0.028571428571428574,0.0,0.028571428571428574,0.11627906976744187,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.164965809277272e-08,0.0851063829787234,0.0,0.0851063829787234,0.3174603174603175,,,,,
baseline_pure,1,1,"The answer partially correct but incomplete, vague, or missing important key facts.",['200억 내외'],[],[],1,0,0,5.8739490946992223e-08,0.022988505747126436,0.0,0.022988505747126436,0.09009009009009009,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.3915788418568708e-07,0.4615384615384615,0.0,0.3076923076923077,0.5660377358490566,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.027551482022717e-08,0.04545454545454545,0.0,0.04545454545454545,0.14705882352941177,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.",['2026년 사업 연도인 프로그램의 지원 예산은 1.9억원'],[],[],1,0,0,7.777264164917733e-08,0.06896551724137931,0.0,0.06896551724137931,0.2362204724409449,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.001996019880774733,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.6349206349206349,,,,,
baseline_pure,0,0,"The answer does not provide the exact budget and scale of the program, and the claims made are not supported by the retrieved documents.","['예산 및 규모는 6.5억원', '로컬 크리에이터 17개사, 생활권 로컬 콘텐츠 활성화 기업 2개사']",['경상북도의 역사·문화·자원 기반 로컬 기업을 발굴·육성하여 관계인구 창출과 지역 내 체류시간 확대 등'],[],2,1,0,7.027551482022717e-08,0.04444444444444444,0.0,0.04444444444444444,0.12987012987012989,,,,,
baseline_pure,0,0,The answer does not provide the requested information and includes irrelevant information.,"['예산은 25백만원', '지원하는 기업 수는 5개']",['질문에 대한 직접적인 답은 명시되지 않았습니다'],[],2,1,0,6.126118775541352e-08,0.02666666666666667,0.0,0.02666666666666667,0.09345794392523366,,,,,
baseline_pure,0,1,"The answer does not provide a direct answer to the question, but provides related information. The answer does not contradict the ground truth, but it is incomplete and lacks key facts.",['총 12개사 내외'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,"The answer does not provide the exact number of supported design integration startups, but the retrieved documents support the claims made in the answer.",['지원 예정 디자인 융합 창업기업 수는 10개사입니다.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0006609667473412642,0.16,0.13698630136986303,0.16,0.4878048780487805,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.020286631060146e-06,0.04395604395604396,0.02247191011235955,0.04395604395604396,0.17391304347826086,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.",['울산시 소재 7년 이내 창업기업'],[],[],1,0,0,8.076682939508286e-08,0.08163265306122448,0.0,0.08163265306122448,0.3076923076923077,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.14032576055423e-06,0.047058823529411764,0.024096385542168676,0.047058823529411764,0.198019801980198,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.",['성북구 내 대학창업지원단과 협력하여 예비 창업자를 발굴'],[],[],1,0,0,9.999999999999994e-08,0.15384615384615383,0.0,0.15384615384615383,0.27027027027027023,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.2984745896009823,0.47058823529411764,0.39999999999999997,0.47058823529411764,0.4938271604938272,,,,,
baseline_pure,0,0,"The generated answer does not provide the correct budget and scale of the youth entrepreneurship support project, and includes additional information that is not supported by the retrieved documents.","['청년 창업 지원 사업의 예산은 1.4억원입니다.', '지원 규모는 청년 (예비)창업 기업 5개 기업입니다.']","['창업관심자: 교육비 40만원 (40명 지원)', '예비창업자: 사업화자금 평균 12만원 (자부담 10% 포함, 25팀 지원)', '초기창업자: 사업화자금 평균 18만원 (자부담 20% 포함, 45개사 지원)', '청년 1인당 사업화자금 및 활동비 최대 2년간 지원 (1인 기준 최대 20만원)', '임차료 지원: 월별 임차료의 50%까지 최대 80만원 (12개월 기준)', '프로젝트 Y: 사업자금 지원, 사업홍보, 1:1 창업컨설팅 및 경진대회 등 지원']",[],2,6,0,1.0932651139290916e-07,0.23529411764705882,0.0,0.23529411764705882,0.4878048780487805,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0025916266987614407,0.8,0.5,0.8,0.689655172413793,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,2.0205155046766242e-05,0.5,0.3333333333333333,0.5,0.5,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.00033489860564603927,0.08791208791208792,0.0449438202247191,0.08791208791208792,0.3252032520325203,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.",['2025년 사업 구분 코드는 cmrczn_Tab1입니다.'],[],[],1,0,0,6.416334504967055e-08,0.03125,0.0,0.03125,0.09615384615384616,,,,,
baseline_pure,0,0,The generated answer contradicts the ground truth and states a materially wrong fact.,"['The maximum amount of business capital support for specialized startups in the new industry is 3,000 million won.']",['The maximum amount of business capital support for specialized startups in the new industry is 1 billion won.'],[],1,1,0,9.365137582048826e-08,0.13793103448275862,0.0,0.13793103448275862,0.3773584905660377,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.913433458904867e-08,0.07547169811320754,0.0,0.07547169811320754,0.28985507246376807,,,,,
baseline_pure,0,0,The answer does not provide the requested information and includes irrelevant claims.,['예비창업자 및 업력 1년 ~ 7년 미만'],['LLM 비활성화 상태입니다.'],[],1,1,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.365137582048826e-08,0.09523809523809525,0.0,0.09523809523809525,0.11764705882352942,,,,,
baseline_pure,0,0,The answer does not provide the requested information and includes irrelevant information.,['ICT 전문개발기업'],"['LLM 비활성화 상태입니다.', '미국 해외진출 스타트업 해외 법인 설립 지원 프로그램', '미국 해외진출 스타트업 해외 법인 설립 지원 프로그램', '미국 해외진출 스타트업 해외 법인 설립 지원 프로그램', '디지털 혁신기업 글로벌 성장 바우처 지원']",[],1,5,0,9.764540896763123e-08,0.13333333333333333,0.0,0.13333333333333333,0.21276595744680848,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4004147069285727e-05,0.375,0.2857142857142857,0.375,0.75,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.",['업력이 10년 미만인 것으로 확인할 수 있습니다'],[],[],1,0,0,5.307010324819604e-06,0.09230769230769231,0.031746031746031744,0.09230769230769231,0.33707865168539325,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.242367502646052e-06,0.19999999999999998,0.07142857142857142,0.19999999999999998,0.4838709677419355,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.01470714230893279,0.05128205128205127,0.03896103896103896,0.05128205128205127,0.21276595744680848,,,,,
baseline_pure,1,1,"The answer does not provide the exact budget amount for the '26 year, but the retrieved documents support the claim that the budget is 2.4 billion won for the '25 year.","[""예산현황 2.4억원 ('26년 사업비 미정)""]",[],[],1,0,0,7.777264164917733e-08,0.06818181818181818,0.0,0.06818181818181818,0.22058823529411764,,,,,
baseline_pure,0,0,The answer does not provide the requested information and does not match the key facts in the ground truth.,['예천군 청년 창업 키움·돋움사업의 최대 지원 기간은 3년'],['문서에 명시되지 않음'],[],1,1,0,5.927598033463072e-08,0.024096385542168672,0.0,0.024096385542168672,0.101010101010101,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.16133948681475338,0.4,0.28571428571428575,0.4,0.6976744186046512,,,,,
baseline_pure,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.0009677736365399168,0.20689655172413793,0.14814814814814814,0.20689655172413793,0.29702970297029707,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.756904572310762e-06,0.06153846153846154,0.031746031746031744,0.06153846153846154,0.2469135802469136,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses the key fact '용품제조업(미용, 패션, 가구, 생활)'","['용품제조업(미용, 패션, 가구, 생활)']",[],[],1,0,0,5.891562333119393e-08,0.023529411764705882,0.0,0.023529411764705882,0.099009900990099,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.66302955439103e-08,0.06666666666666667,,0.06666666666666667,0.26315789473684215,,,,,
baseline_pure,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the maximum support amount is 100,000,000 KRW.",['창업기업 제품 실증 지원에서 기업당 최대 100백만원의 지원금을 받을 수 있습니다.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
baseline_pure,0,1,"The answer does not provide the exact number of teams, but mentions related information.",['약 10개 팀'],[],[],1,0,0,5.9460355750136145e-08,0.024096385542168676,0.0,0.024096385542168676,0.09345794392523364,,,,,
baseline_pure,0,0,The answer does not provide the requested information and includes irrelevant information.,['예산 규모는 30백만원입니다.'],['문서에 명시되지 않음'],[],1,1,0,5.927598033463072e-08,0.022988505747126436,0.0,0.022988505747126436,0.07407407407407406,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,2.0205155046766242e-05,0.5,0.3333333333333333,0.5,0.5,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes a claim that is not supported by the retrieved documents.",[],"['대학생, 일반인, 대학, 연구기관, 일반기업, 1인 창조기업을 지원 대상으로 하며, 연령은 만 20세 이상 ~ 만 39세 이하 또는 만 40세 이상까지 포함됩니다']",[],0,1,0,9.036020036098453e-08,0.10526315789473685,0.0,0.10526315789473685,0.19607843137254902,,,,,
baseline_pure,1,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.3880684294761698,0.7692307692307693,0.5454545454545454,0.7692307692307693,0.6493506493506493,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0030967873315877296,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.6122448979591837,,,,,
baseline_pure,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.5270837136273565,0.7058823529411764,0.6666666666666667,0.7058823529411764,0.6185567010309279,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,6.17003641653305e-08,0.027777777777777776,0.0,0.027777777777777776,0.10416666666666667,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses the specific information about the supported startup domain.",['콘텐츠 분야의 초기 스타트업'],[],[],1,0,0,5.384101761911868e-08,0.016666666666666666,,0.016666666666666666,0.078125,,,,,
baseline_pure,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts.",['만18세 이상 ~ 만49세 이하의 예비 창업자'],[],[],1,0,0,5.993418090318324e-08,0.025157232704402514,0.0,0.025157232704402514,0.10471204188481675,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.611672870481924e-06,0.23076923076923078,0.08,0.15384615384615385,0.36585365853658536,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,,0.0,0.0,,,,,
baseline_pure,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.730551756939462e-08,0.06741573033707865,0.0,0.06741573033707865,0.2325581395348837,,,,,
