mode,correctness,faithfulness,reason,missing_nuggets,unsupported_claims,contradicted_claims,missing_nuggets_count,unsupported_claims_count,contradicted_claims_count,bleu,rouge1_f1,rouge2_f1,rougeL_f1,meteor,sem_score,coherence,consistency,fluency,relevance
no_intent_dense,0,1,"The answer provides specific dates and periods for the support duration, but the ground truth states that the support duration conditions are not specified.",['창업 기간 조건'],[],[],1,0,0,8.694417438899842e-08,0.09756097560975609,0.0,0.09756097560975609,0.22471910112359553,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.12632368169934813,0.26666666666666666,0.23255813953488372,0.26666666666666666,0.5128205128205128,,,,,
no_intent_dense,0,1,"The answer contradicts the ground truth, stating that 40-year-old students or general individuals can participate in the forum, which is not supported by the retrieved documents.",['만 40세 이상의 대학생이나 일반인은 지원 대상에서 제외됩니다.'],[],['만 40세 이상의 대학생이나 일반인은 청주시 인사이트 포럼에 참가할 수 있습니다.'],1,0,1,0.0008601325107393588,0.2424242424242424,0.19354838709677416,0.18181818181818182,0.6153846153846155,,,,,
no_intent_dense,1,1,"The answer does not fully match the key facts in the ground truth, missing important key facts and not providing a complete answer.","['대학', '연구기관', '일반기업', '1인 창조기업']",[],[],4,0,0,9.64616094826575e-06,0.28571428571428575,0.07692307692307693,0.28571428571428575,0.5263157894736842,,,,,
no_intent_dense,1,1,"The answer provides some correct information, but it is incomplete and lacks specific company names and detailed information.","['Specific company names', 'More detailed information']",[],[],2,0,0,7.9767459717342e-06,0.24000000000000002,0.041666666666666664,0.24000000000000002,0.4347826086956522,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0932651139290916e-07,0.25,,0.25,0.625,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.","['TIPS 참여 이력이 없는 창업 7년 이내 중소기업.', 'TIPS, 딥테크 TIPS에 참여중이거나, 졸업한 기업.', '공고일 기준 창업일로부터 7년이 초과하지 않은 기업.', '만 20세 이상 ~ 만 39세 이하 또는 만 40세 이상의 대상 연령을 가진 기업.']",[],[],4,0,0,0.0008367437134595064,0.25,0.11111111111111112,0.21428571428571427,0.324074074074074,,,,,
no_intent_dense,0,0,The answer contradicts the ground truth and states a materially wrong fact.,"[""창업 기간 조건 중 가장 짧은 것은 '1년 미만'입니다.""]",['예비창업자'],[],1,1,0,9.878765474230734e-08,0.17391304347826084,0.0,0.17391304347826084,0.5128205128205128,,,,,
no_intent_dense,0,1,"The answer does not provide a direct answer to the question, but provides related information and links to relevant documents. The answer does not mention the minimum period of business operation, which is a key fact in the ground truth.",['minimum period of business operation'],[],[],1,0,0,6.126118775541352e-08,0.027027027027027032,0.0,0.027027027027027032,0.10204081632653061,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.","['바이오·헬스케어 분야 혁신기술을 보유한, 업력 10년 미만 창업기업']",[],[],1,0,0,7.558187924350544e-06,0.18181818181818182,0.05333333333333334,0.12987012987012989,0.4242424242424242,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4004147069285727e-05,0.375,0.2857142857142857,0.375,0.75,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0006831239789317885,0.2040816326530612,0.1276595744680851,0.16326530612244897,0.4761904761904763,,,,,
no_intent_dense,0,1,"The answer does not provide a direct answer to the question, but provides related information. The answer does not mention the target companies of the 2025 Seoul climate tech seminar, which is the key fact in the ground truth.",['서울시 소재 기후테크 중소기업 (업력 무관)'],[],[],1,0,0,8.613530346171943e-08,0.10256410256410257,0.0,0.06837606837606838,0.3314917127071823,,,,,
no_intent_dense,0,0,"The answer does not provide the exact criteria for a woman-led business, and the provided information is not supported by the retrieved documents.",['「여성기업지원에관한법률」제2조에 의한 여성기업으로 창업 7년 미만의 여성기업확인서 보유한 여성기업 또는 입주 후 3개월 내 사업자등록 가능한 예비 여성 창업자'],['문서에 명시되지 않음'],[],1,1,0,0.02899465070735869,0.169811320754717,0.05769230769230768,0.169811320754717,0.46391752577319584,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.056414392419841274,0.20408163265306123,0.1276595744680851,0.20408163265306123,0.5154639175257731,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0006436198494977194,0.19047619047619047,0.09999999999999999,0.19047619047619047,0.4878048780487805,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0003237260346448649,0.1081081081081081,0.03669724770642202,0.1081081081081081,0.3592814371257485,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.365137582048826e-08,0.13333333333333336,0.0,0.13333333333333336,0.32258064516129037,,,,,
no_intent_dense,0,0,Parsed from non-JSON text,[],[],[],0,0,0,0.08002649231807346,0.2702702702702703,0.16666666666666666,0.24324324324324323,0.5376344086021505,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.13937542038981277,0.34146341463414637,0.25641025641025644,0.34146341463414637,0.7216494845360825,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.11365352023191169,0.29268292682926833,0.20512820512820512,0.29268292682926833,0.5309734513274337,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.611612570777783e-06,0.056338028169014086,0.028985507246376812,0.056338028169014086,0.1941747572815534,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.026509727973525955,0.0898876404494382,0.0689655172413793,0.0898876404494382,0.3305785123966942,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,5.442191092561401e-06,0.12195121951219512,0.025,0.09756097560975609,0.3846153846153845,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0009677736365399168,0.24,0.17391304347826086,0.24,0.46153846153846156,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents support the claim that the business support scale is 15 companies.",['대구 C-Lab의 사업화 자금 지원 규모는 15개사'],[],[],1,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but includes some additional information and minor inaccuracies.",['18세 이상 45세 이하 (예비)창업가'],[],[],1,0,0,5.9460355750136145e-08,0.023255813953488372,0.0,0.023255813953488372,0.07462686567164178,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,0,1,The answer does not provide the requested information and does not support the claims made.,['스포츠산업 창업 중기 지원 사업에서 사업화 자금의 평균 지원 금액은 55백만원입니다.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.2850858522641749e-05,0.39999999999999997,0.15384615384615383,0.39999999999999997,0.6382978723404256,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,2.4028114141347565e-05,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666665,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0030967873315877296,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.6122448979591837,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,7.730551756939462e-08,0.0689655172413793,0.0,0.0689655172413793,0.27027027027027023,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,5.768701438104258e-06,0.08695652173913045,0.04545454545454545,0.08695652173913045,0.28571428571428575,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,6.541924356118014e-08,0.6666666666666666,0.0,0.6666666666666666,0.5263157894736842,,,,,
no_intent_dense,1,1,"The answer provides a detailed explanation of the conditions for startup companies to be eligible for support, but does not provide a specific number of companies that meet the conditions.",[],[],[],0,0,0,9.878765474230734e-08,0.14814814814814814,0.0,0.14814814814814814,0.26666666666666666,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0020556680845025986,0.4615384615384615,0.36363636363636365,0.4615384615384615,0.5660377358490566,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.","['예산과 규모는 113,440천원']",[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.517489360780044e-06,0.16666666666666669,0.09090909090909091,0.16666666666666669,0.35714285714285715,,,,,
no_intent_dense,2,1,The answer is fully correct and supported by the retrieved documents.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,0,1,"The answer does not provide a direct answer to the question, but instead provides related information about startup support programs. The answer does not mention traditional culture industry as the target field for entrepreneurship.",['전통문화산업 분야에서 창업을 목표로 합니다.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information about the funding for 2025, but it is partially correct in stating that the information is not provided in the documents.",['2025년에 대한 자금 정보'],[],[],1,0,0,3.336574130316503e-08,0.28571428571428575,0.0,0.28571428571428575,0.2127659574468085,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the business division code is not mentioned in the documents.","[""2025년에 지원되는 사업 구분 코드는 'cmrczn_Tab1'입니다.""]",[],[],1,0,0,6.022774485691844e-08,0.024691358024691357,0.0,0.024691358024691357,0.08264462809917356,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.351200154807036e-07,0.4,0.0,0.4,0.47619047619047616,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0003950558396814288,0.10526315789473684,0.05405405405405405,0.10526315789473684,0.32258064516129037,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.606856837889306e-07,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666665,,,,,
no_intent_dense,1,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0024117803988461303,0.6,0.5,0.6,0.5172413793103449,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0030967873315877296,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.6122448979591837,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim.",['15명'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.171781507224262e-06,0.13333333333333333,0.07142857142857142,0.13333333333333333,0.4347826086956521,,,,,
no_intent_dense,1,1,"The generated answer includes claims that are not supported by the retrieved documents, and also contradicts the ground truth. The correct answer should only include the age range of 18-45 and the condition of having less than 1 year of business experience.",[],[],"['예비창업자(공고일 기준 사업자(개인, 법인) 등록 및 법인 설립등기를 하지 않은 자)']",0,0,1,7.210237478128142e-08,0.05,0.0,0.05,0.15625,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and includes irrelevant information.,['스포츠산업 분야 창업 지원 사업의 사업화 자금 지원 금액 평균은 45~50백만원'],['문서에 명시되지 않음'],[],1,1,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and contradicts the ground truth.,['성남오픈이노베이션 사업에서 후속사업화를 위한 최대 지원 금액은 기업당 최대 30백만원입니다.'],['문서에 명시되지 않음'],[],1,1,0,3.678794411714426e-10,0.0,,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.259795291154776e-08,0.05263157894736842,0.0,0.05263157894736842,0.1851851851851852,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.4953487812212206e-07,0.5,0.0,0.5,0.5,,,,,
no_intent_dense,1,1,"The answer partially correct but incomplete, vague, or missing important key facts.",['200억 내외'],[],[],1,0,0,5.8739490946992223e-08,0.022988505747126436,0.0,0.022988505747126436,0.09009009009009009,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.3915788418568708e-07,0.4615384615384615,0.0,0.3076923076923077,0.5660377358490566,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.027551482022717e-08,0.04545454545454545,0.0,0.04545454545454545,0.14705882352941177,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and does not support its claims with the retrieved documents.,['2026년 사업 연도인 프로그램의 지원 예산은 1.9억원'],['문서에 명시되지 않음'],[],1,1,0,7.66302955439103e-08,0.06521739130434784,0.0,0.06521739130434784,0.22727272727272727,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.001996019880774733,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.6349206349206349,,,,,
no_intent_dense,0,0,"The answer does not provide the requested information, and the claims made are not supported by the retrieved documents.","['예산 및 규모는 6.5억원', '로컬 크리에이터 17개사, 생활권 로컬 콘텐츠 활성화 기업 2개사']",['경상북도의 역사·문화·자원 기반 로컬 기업을 발굴·육성하여 관계인구 창출과 지역 내 체류시간 확대 등'],[],2,1,0,6.238986072117511e-08,0.027027027027027032,0.0,0.027027027027027032,0.07246376811594203,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and includes irrelevant information.,"['예산은 25백만원', '지원하는 기업 수는 5개']",['문서에 명시되지 않음'],[],2,1,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the support scale is not mentioned in the documents.",['총 12개사 내외'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but fails to provide the requested information about the exact number of supported companies.",['지원 예정 디자인 융합 창업기업 수는 10개사입니다.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.303292045801435e-06,0.18181818181818182,0.047619047619047616,0.18181818181818182,0.43478260869565216,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.478869428452448e-06,0.054054054054054064,0.02777777777777778,0.054054054054054064,0.20408163265306123,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.656628854006518e-08,0.16,0.0,0.16,0.4878048780487805,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.574465709849266e-08,0.10256410256410257,0.0,0.10256410256410257,0.3636363636363637,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.",['성북구 내 대학창업지원단과 협력하여 예비 창업자를 발굴하는데 초점을 맞추고 있습니다'],[],[],1,0,0,7.171781507224262e-06,0.12903225806451613,0.06896551724137931,0.12903225806451613,0.36363636363636365,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.","['19세 이상 39세 이하 남자', '19세 이상 60세 이하 여자']",[],[],2,0,0,0.10332090908268508,0.34285714285714286,0.24242424242424246,0.34285714285714286,0.6060606060606061,,,,,
no_intent_dense,0,1,"The answer does not provide the exact budget of 1.4 billion won, but instead provides a detailed breakdown of the budget for each project.",['청년 창업 지원 사업의 예산은 1.4억원입니다.'],[],[],1,0,0,1.2014057070673776e-07,0.33333333333333337,0.0,0.33333333333333337,0.6410256410256411,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0025916266987614407,0.8,0.5,0.8,0.689655172413793,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.00033489860564603927,0.08791208791208792,0.0449438202247191,0.08791208791208792,0.3252032520325203,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the provided information is mostly irrelevant.",['2025년 사업 구분 코드는 cmrczn_Tab1입니다.'],[],[],1,0,0,6.416334504967055e-08,0.03125,0.0,0.03125,0.09615384615384616,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.758410052509767e-06,0.14814814814814814,0.08,0.14814814814814814,0.39215686274509803,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.656628854006518e-08,0.16,0.0,0.16,0.4878048780487805,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.000498334278615574,0.11764705882352941,0.08163265306122448,0.11764705882352941,0.3614457831325301,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,6.00312406233807e-08,0.023529411764705882,0.0,0.023529411764705882,0.06711409395973154,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.447819789879654e-06,0.13333333333333336,0.07142857142857142,0.13333333333333336,0.32258064516129037,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.764540896763123e-08,0.16,0.0,0.08,0.40816326530612246,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,4.35083895953949e-06,0.06315789473684211,0.021505376344086023,0.06315789473684211,0.25210084033613445,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.1525720490755191e-07,0.2857142857142857,0.0,0.2857142857142857,0.5660377358490567,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.792479782827076e-06,0.23529411764705882,0.125,0.23529411764705882,0.606060606060606,,,,,
no_intent_dense,1,1,"The answer does not provide the exact budget amount, but the retrieved documents support the claim that the budget is 2.4 billion won.",['예산은 2.4억원'],[],[],1,0,0,8.242367502646063e-08,0.08450704225352113,0.0,0.08450704225352113,0.25210084033613445,,,,,
no_intent_dense,1,1,"The answer does not provide the maximum support period for the Yecheon-gun young entrepreneur support business, which is explicitly stated as 3 years in the ground truth.",['예천군 청년 창업 키움·돋움사업의 최대 지원 기간은 3년'],[],[],1,0,0,6.26284496276548e-08,0.029850746268656723,0.0,0.029850746268656723,0.12048192771084339,,,,,
no_intent_dense,0,1,"The answer does not provide the exact amount of education and consulting support for venture startups, which is the main information requested.",['The exact amount of education and consulting support for venture startups is not specified.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.6703200460356393,0.8333333333333333,0.8,0.8333333333333333,0.7352941176470589,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,0.0010006259783972816,0.26666666666666666,0.14285714285714288,0.26666666666666666,0.39215686274509803,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,5.141502976491549e-06,0.07142857142857142,0.037037037037037035,0.07142857142857142,0.2777777777777778,,,,,
no_intent_dense,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it does not include the claim about '용품제조업(미용, 패션, 가구, 생활)' which is not supported by the retrieved documents.",[],"['용품제조업(미용, 패션, 가구, 생활)']",[],0,1,0,6.238986072117511e-08,0.029411764705882356,0.0,0.029411764705882356,0.11904761904761905,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,7.071067811865489e-08,0.04878048780487806,,0.04878048780487806,0.2040816326530612,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the maximum support amount is not specified.",['창업기업 제품 실증 지원에서 기업당 최대 100백만원의 지원금을 받을 수 있습니다.'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,0,1,"The answer does not provide the exact number of teams, but mentions related information.",['약 10개 팀'],[],[],1,0,0,5.9460355750136145e-08,0.024096385542168676,0.0,0.024096385542168676,0.09345794392523364,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and includes irrelevant information.,['예산 규모는 30백만원입니다.'],['문서에 명시되지 않음'],[],1,1,0,6.721264400785206e-08,0.03636363636363636,0.0,0.03636363636363636,0.0970873786407767,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.721689611631637e-05,0.5714285714285715,0.4,0.5714285714285715,0.5128205128205128,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,8.357214223469336e-08,0.09302325581395349,0.0,0.09302325581395349,0.3389830508474576,,,,,
no_intent_dense,1,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.3880684294761698,0.7692307692307693,0.5454545454545454,0.7692307692307693,0.6493506493506493,,,,,
no_intent_dense,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes one unsupported claim about the maximum support amount for online distribution companies.",[],['온라인 유통사 추천 기업 대상은 최대 400만 원까지 지원이 가능합니다'],[],0,1,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.0030967873315877296,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.6122448979591837,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.5270837136273565,0.7058823529411764,0.6666666666666667,0.7058823529411764,0.6185567010309279,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but misses the specific number of supported companies and startups.",['40개사 내외'],[],[],1,0,0,5.9094428492438284e-08,0.023529411764705882,0.0,0.023529411764705882,0.09174311926605505,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but contradicts the specific information about the supported startup domain.",[],[],['이 사업은 콘텐츠 분야의 초기 스타트업을 지원합니다.'],0,0,1,8.517489360780026e-08,0.1,,0.1,0.35714285714285715,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth, but misses some important key facts.",['만18세 이상 ~ 만49세 이하의 예비 창업자'],[],[],1,0,0,6.738520677318569e-08,0.0396039603960396,0.0,0.0396039603960396,0.15037593984962405,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses one important key fact.","['중소기업창업지원법 제25조에 따라 신산업 분야의 창업 기업이라면, 그 기업의 창업 기간이 10년 이하일 경우 지원이 가능하다.']",[],[],1,0,0,1.242188995129533e-05,0.2857142857142857,0.12121212121212123,0.22857142857142854,0.34013605442176875,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0000000000000007e-09,0.0,,0.0,0.0,,,,,
no_intent_dense,1,1,"The answer does not provide the exact information about the budget and the number of supported companies, but the retrieved documents support the claims made in the answer.","['지원 예산은 1억원', '지원 규모는 10개사 내외']",[],[],2,0,0,7.66302955439103e-08,0.06521739130434784,0.0,0.06521739130434784,0.22727272727272727,,,,,
no_intent_dense,1,1,"The answer is partially correct but incomplete, vague, or missing important key facts.",[],[],[],0,0,0,6.622152291011697e-06,0.11594202898550725,0.05970149253731343,0.11594202898550725,0.39603960396039606,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses the specific number of supported companies.",['25∼30개사 내/외'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,6.985342056580085e-08,0.046511627906976744,0.0,0.046511627906976744,0.19607843137254902,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,1,1,"The answer partially matches the key facts in the ground truth without material error, but misses some important key facts.",['스타트업 오픈이노베이션의 지원 대상 기술'],[],[],1,0,0,1.351200154807036e-07,0.3333333333333333,0.0,0.3333333333333333,0.33333333333333326,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,1.0745699318235429e-07,0.23529411764705882,0.0,0.23529411764705882,0.606060606060606,,,,,
no_intent_dense,0,0,The answer does not provide the requested information and includes irrelevant information.,"['예산은 50백만원', '지원 규모는 예비·초기·도약·실험실 창업기업 총 93개사에 걸쳐 이루어집니다.']",['문서에 명시되지 않음'],[],2,1,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,"The generated answer partially matches the key facts in the ground truth without material error, but includes an unsupported claim about the startup support budget.",[],"['창업기술사업화비: 월 100만원, 최대 24개월(바우처 방식, 1인당 최대 24만원)']",[],0,1,0,0.000868821820683848,0.2325581395348837,0.0975609756097561,0.18604651162790697,0.29239766081871343,,,,,
no_intent_dense,2,1,"The answer fully matches the key facts in the ground truth without material error. However, it includes a claim that is not supported by the retrieved documents.",[],['제주도에 본사(사업장)가 소재한 창업 7년 이내 창업기업도 지원 대상에 포함됩니다'],[],0,1,0,6.460587709836005e-06,0.13333333333333333,0.046511627906976744,0.13333333333333333,0.4347826086956521,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,,,,,,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,9.069748827745893e-08,0.4,0.0,0.4,0.3448275862068965,,,,,
no_intent_dense,0,1,"The answer does not provide the requested information, and the retrieved documents do not support the claim that the program supports 10 companies.",['The number of supported companies is 10'],[],[],1,0,0,1.0000000000000007e-09,0.0,0.0,0.0,0.0,,,,,
no_intent_dense,2,1,The answer fully matches the key facts in the ground truth without material error.,[],[],[],0,0,0,5.003129891986405e-06,0.06557377049180328,0.03389830508474576,0.06557377049180328,0.21505376344086022,,,,,
no_intent_dense,1,1,The answer partially matches the key facts in the ground truth without material error.,[],[],[],0,0,0,0.027486935821207297,0.10101010101010101,0.08247422680412371,0.10101010101010101,0.3401360544217687,,,,,
